0.014869	0.123217	-0.110661	0.986078	-0.053744	0.170609	0.968845	0.090838	-0.555743	0.007244	0.319468	-0.025639	0.017117	0.001962	-0.164740	0.059117	1.470427	0.095450	0.068544	1.119338	-0.308201	0.451698	2.365662	-0.010722	0.101721	1.813355	-5.684139	0.697568	9.862797	0.197146	0.159846
0.013782	0.125389	-0.103890	0.986557	-0.094260	0.410400	1.355730	0.102660	-0.563171	0.012324	0.350238	-0.025816	0.018191	0.020437	-0.229232	0.064502	1.563444	0.097111	0.069964	1.182166	-0.742858	0.507978	3.077075	-0.017690	0.107333	1.847512	-6.449272	0.538483	9.301732	0.166142	0.141982
0.012259	0.129053	-0.094489	0.987050	-0.137033	0.704033	1.878801	0.114269	-0.572755	0.017507	0.384924	-0.026022	0.019284	0.038122	-0.300634	0.067980	1.649120	0.098398	0.071136	1.160952	-0.958358	0.518359	3.468581	-0.020577	0.109342	1.768507	-7.140138	0.347816	8.567538	0.128659	0.117205
0.010275	0.133338	-0.082179	0.987604	-0.148544	0.826489	2.463662	0.124768	-0.581820	0.022399	0.420121	-0.026228	0.020366	0.053920	-0.377721	0.069245	1.725752	0.099256	0.072000	1.049849	-0.906548	0.489198	3.519648	-0.020596	0.108192	1.579796	-7.708726	0.126488	7.663215	0.085801	0.086404
0.007906	0.138377	-0.067464	0.988047	-0.149175	0.981890	2.947124	0.133309	-0.587439	0.026662	0.452459	-0.026422	0.021419	0.066869	-0.458799	0.068019	1.791723	0.099646	0.072509	0.854144	-0.561866	0.426244	3.233833	-0.019398	0.105275	1.294879	-8.107749	-0.122623	6.597053	0.038998	0.050897
0.005447	0.143153	-0.052143	0.988311	-0.117049	0.938775	3.074328	0.139189	-0.586757	0.030046	0.478912	-0.026609	0.022440	0.076221	-0.541765	0.064080	1.845566	0.099544	0.072631	0.587976	0.068235	0.338457	2.645346	-0.018745	0.102131	0.935192	-8.296619	-0.393902	5.384377	-0.010215	0.012228
0.003002	0.148600	-0.036997	0.988200	-0.095420	1.085024	3.041231	0.141888	-0.577353	0.032458	0.497091	-0.026810	0.023435	0.081492	-0.624256	0.057280	1.886048	0.098940	0.072351	0.269930	0.940389	0.241149	1.817823	-0.020059	0.099504	0.527106	-8.249174	-0.680002	4.048127	-0.060418	-0.028063
0.000579	0.153478	-0.021916	0.987909	-0.056421	0.980115	3.036614	0.141084	-0.557553	0.033980	0.505442	-0.027051	0.024405	0.082478	-0.703874	0.047551	1.912225	0.097836	0.071665	-0.080457	1.980013	0.152225	0.835154	-0.024134	0.097029	0.098574	-7.961707	-0.972837	2.617735	-0.110388	-0.068556
-0.001746	0.156890	-0.007302	0.987588	-0.017675	0.692301	2.952572	0.136648	-0.526630	0.034820	0.503332	-0.027363	0.025343	0.079243	-0.778428	0.034921	1.923489	0.096246	0.070586	-0.443526	3.092288	0.083969	-0.211047	-0.031132	0.093729	-0.323445	-7.455452	-1.263026	1.126395	-0.159011	-0.107896
-0.003898	0.158890	0.006366	0.987268	0.006107	0.412972	2.768052	0.128665	-0.484849	0.035171	0.491005	-0.027770	0.026231	0.072102	-0.846126	0.019525	1.919565	0.094194	0.069139	-0.798389	4.178047	0.035151	-1.232714	-0.040783	0.088842	-0.714121	-6.769758	-1.539602	-0.392394	-0.205124	-0.144667
-0.005959	0.157909	0.019801	0.987237	0.017250	-0.185386	2.724503	0.117434	-0.433351	0.035054	0.469477	-0.028297	0.027054	0.061588	-0.905628	0.001610	1.900488	0.091720	0.067366	-1.123012	5.149822	-0.011722	-2.152790	-0.052619	0.082333	-1.051369	-5.950218	-1.791506	-1.907700	-0.247436	-0.177350
-0.008074	0.154144	0.033908	0.987433	0.003685	-0.742293	2.857184	0.103461	-0.373937	0.034199	0.440396	-0.028958	0.027803	0.048414	-0.956021	-0.018484	1.866562	0.088874	0.065321	-1.397365	5.941441	-0.085478	-2.908098	-0.066127	0.074814	-1.317408	-5.039328	-2.009428	-3.392554	-0.284556	-0.204445
-0.010245	0.148348	0.048622	0.987686	-0.031459	-1.144820	2.971178	0.087386	-0.308837	0.032036	0.405902	-0.029766	0.028474	0.033407	-0.996747	-0.040348	1.818324	0.085723	0.063075	-1.607450	6.509934	-0.216338	-3.449370	-0.080817	0.067184	-1.500705	-4.072618	-2.186333	-4.823884	-0.315132	-0.224661
