0.552661	0.079645	0.002727	-0.295811	-0.025532	0.016100	0.107898	-0.016171	0.052141	-1.371799	0.093478	0.066946	-0.288494	0.987890	0.345641	-1.369593	0.001000	0.093077	4.888432	1.673826	0.824710	-10.250972	0.221038	0.170449
0.555743	0.090838	0.007244	-0.319468	-0.025639	0.017117	0.164740	0.001962	0.059117	-1.470427	0.095450	0.068544	0.308201	1.119338	0.451698	-2.365662	-0.010722	0.101721	5.684139	1.813355	0.697568	-9.862797	0.197146	0.159846
0.563171	0.102660	0.012324	-0.350238	-0.025816	0.018191	0.229232	0.020437	0.064502	-1.563444	0.097111	0.069964	0.742858	1.182166	0.507978	-3.077075	-0.017690	0.107333	6.449272	1.847512	0.538483	-9.301732	0.166142	0.141982
0.572755	0.114269	0.017507	-0.384924	-0.026022	0.019284	0.300634	0.038122	0.067980	-1.649120	0.098398	0.071136	0.958358	1.160952	0.518359	-3.468581	-0.020577	0.109342	7.140138	1.768507	0.347816	-8.567538	0.128659	0.117205
0.581820	0.124768	0.022399	-0.420121	-0.026228	0.020366	0.377721	0.053920	0.069245	-1.725752	0.099256	0.072000	0.906548	1.049849	0.489198	-3.519648	-0.020596	0.108192	7.708726	1.579796	0.126488	-7.663215	0.085801	0.086404
0.587439	0.133309	0.026662	-0.452459	-0.026422	0.021419	0.458799	0.066869	0.068019	-1.791723	0.099646	0.072509	0.561866	0.854144	0.426244	-3.233833	-0.019398	0.105275	8.107749	1.294879	-0.122623	-6.597053	0.038998	0.050897
0.586757	0.139189	0.030046	-0.478912	-0.026609	0.022440	0.541765	0.076221	0.064080	-1.845566	0.099544	0.072631	-0.068235	0.587976	0.338457	-2.645346	-0.018745	0.102131	8.296619	0.935192	-0.393902	-5.384377	-0.010215	0.012228
0.577353	0.141888	0.032458	-0.497091	-0.026810	0.023435	0.624256	0.081492	0.057280	-1.886048	0.098940	0.072351	-0.940389	0.269930	0.241149	-1.817823	-0.020059	0.099504	8.249174	0.527106	-0.680002	-4.048127	-0.060418	-0.028063
0.557553	0.141084	0.033980	-0.505442	-0.027051	0.024405	0.703874	0.082478	0.047551	-1.912225	0.097836	0.071665	-1.980013	-0.080457	0.152225	-0.835154	-0.024134	0.097029	7.961707	0.098574	-0.972837	-2.617735	-0.110388	-0.068556
0.526630	0.136648	0.034820	-0.503332	-0.027363	0.025343	0.778428	0.079243	0.034921	-1.923489	0.096246	0.070586	-3.092288	-0.443526	0.083969	0.211047	-0.031132	0.093729	7.455452	-0.323445	-1.263026	-1.126395	-0.159011	-0.107896
